,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
298,298,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","I add the following numbers to a Binary Search Tree in this order: 13, 5, 19, 8, 7, 16, 18, 12, 17What is the depth of the tree? What is the minimum number of nodes I would need to add to make it complete?
",0.09522525909227413,0.16669396700167427,0.17823194855904467
299,299,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following algorithms is stable?
",0.16031860928159766,0.25814811812855704,0.26897259783696426
300,300,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the AVL tree:When the value of 12 is inserted, which rotation is required in order to balance the tree?
",0.09552266727644333,0.1672487156808587,0.17874519113413861
301,301,29,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","The following is code for a Node for a particular ADT. Which ADT is it?class Node{ public Object element; public Node[ ] next; public Node(Object o){ element = o; next = new Node[5]; }}
",0.08962926734189423,0.158208387339214,0.1716756364628481
302,302,29,"hash, table, function, number, bucket, find, use, close, step, insert","Using the hash function h(x) = x%5, insert the elements 31, 60, 7, 46, 73, 82, 9, 57, 23, 92, 28 into an open hash table with slots 0,...,4. Which of the following options shows the third element of the longest list after the insertions?
",0.08970115405243677,0.15838400428594476,0.1718197608618996
303,303,31,"insertion, already, term, label, counter, may, many, suitable, situation, use","What is the loop invariant of insertion sort?
",0.0959049327106392,0.16784027173489852,0.17938123990704927
304,304,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Suppose a Binary Search Tree contains a collection of surnames. Which type of tree traversal would you use to print these names alphabetically?
",0.09541585564286054,0.16708903640704742,0.1785500809222894
305,305,31,"list, link, array, follow, middle, insert, faster, would, add, singly","Define Singly Linked List.
",0.09366778595010004,0.16402987157510798,0.1752823824657654
306,306,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is mean by binary trees are identical?
",0.09305015158466562,0.16301776260422424,0.17420262315200416
307,307,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Choose the correct steps of insertion sorting on the array below: 7 6 2 5 1
",0.08538357317485258,0.15302233984057573,0.16153685817381955
308,308,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Choose the correct steps of insertion sorting on the array below: 7 6 2 5 1
",0.08538357317485258,0.15302233984057573,0.16153685817381955
309,309,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is the in-order traversal of the tree seen below? 8 / \ 6 9 / \ \ 2 7 15 /1
",0.0934124817673451,0.16362668285931042,0.17478815043823498
310,310,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","f(n) = 2, g(n) = 56 log(n), h(n) = 17n log(n)Which of the following statements is correct?
",0.11199237748186985,0.19093757807479034,0.2111250987280945
311,311,23,"create, deletion, state, shell, allow, record, surgery, logn, fast, must","When creating a new hashtable, why should we create it such that it has a prime number of buckets?I.e. we should only create hashtables w/ a prime number of buckets, for example 2021 buckets rather than 2000.
",0.02781708595387841,0.0535794320172758,0.05764631044561166
312,312,14,"value, operation, perform, similar, expect, many, page, real, note, temp","If N = 91, and k 1 mod 72, then mod N.What is the value of ?
",0.10759690095850893,0.18620796096287334,0.1939801496872451
313,313,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Here is a binary tree: 10 / \ 5 15 / / \2 11 20 / 18What would the preorder traversal be?
",0.09322924061173032,0.16338071716913716,0.17447542658199264
314,314,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Take the input array: [49, 42, 67, 85, 23, 56, 34, 15]. After one iteration of h-sorting (the underlying operation in Shellsort) with h = 4, what is the resulting array?
",0.0842744260803833,0.1512340088566308,0.1596720694366237
315,315,29,"hash, table, function, number, bucket, find, use, close, step, insert","Let there be a standard, closed hash table with linear probing from left to right, with slots from 0 to 10. Consider a hash function h(x) = x % 11. Inserting elements in order: 19, 30, 41, 1110, 9, 17, 108, 555, 125, 234, 5. What does the hash table look like at the end?
",0.08983370852166357,0.15859391077130885,0.17203712433382493
316,316,29,"hash, table, function, number, bucket, find, use, close, step, insert","An closed hash table of length 10 is used with hash function h(k)=k%10, and linear probing. After inserting 6 values into an empty hash table, the table is as shown below.012 423 234 345 526 467 3389In what order where the values inserted?
",0.08991598501067845,0.15880390765683344,0.17221829315610554
317,317,29,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","Supposeis the adjacency matrix representing a graph. Which of the following is the matrix representing vertices that areedges apart, whereis a natural number?
",0.08993301242558129,0.15891725477060567,0.17224293973571472
318,318,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the best case time complexity for the following code snippet:public static void sort(int[]array) { for(int i = 0; i<array.length-1; i++) { int min = array[I]; int minIndex = I; for(int j = i+1; j<array.length;j++) { if(array[j]<min) { min = array[j]; minIndex = j; } } int temp = array[minIndex]; array[minIndex] = array[I]; array[i] = temp; }}
",0.08501065157025847,0.14973896891477542,0.1582601628912617
319,319,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Below this paragraph is a diagram of tree; A / \ B C / \D EConsidering with the list of values, describe how 'Post-order' search / traversal is done by showing what the output would be for this search / traversal method:
",0.09307677295221493,0.16320516626578543,0.1744527379204824
320,320,29,"hash, table, function, number, bucket, find, use, close, step, insert","Regarding Hash Tables, which of the followingstatements is false?
",0.08962783272322725,0.15843710338704456,0.17192137148274086
321,321,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","What is the best time complexity for sorting a sorted list using selection sort?
",0.08482234745105961,0.15209263925421232,0.16045744035680926
322,322,9,"true, advantage, main, let, off, boolean, follow, prefer, qif, pessimistic","Let p = 5. What is 29equivalent to mod p? Hint: see lecture 11b 2019
",0.0967741935483871,0.17489177489177488,0.1763281157829436
323,323,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the average case time complexity of insertion sort?
",0.12004524562776657,0.20351919943738722,0.21911270560771495
324,324,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is stable?
",0.1668206668516443,0.26759599676214124,0.2778435999786438
325,325,29,"hash, table, function, number, bucket, find, use, close, step, insert","A company wants to store 10,000 values in a closed hash table using linear probing to find values.To be fast enough, they require values to be found in no more than three steps of linear probing on average.What is the minimum number of buckets that should be used for the closed hash table for this condition to be met?
",0.08989554746870507,0.15893531866150903,0.17257197219512094
326,326,29,"tree, node, binary, follow, avl, traversal, order, search, number, root","Consider the following AVL tree:After inserting the value 7, what sequence of rotations would be required to rebalance the tree?(The subtrees at which rotations are applied are left unspecified)
",0.08954738303438539,0.15843024152516533,0.17192208057379138
