,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
218,218,34,0.3409000039100647,"tree, order, binary, node, search, follow, avl, traversal, type, number",46,0.20180000364780426,"describe, look, process, sub, mergesort, takes_seconds, returnmove, repeat, typically, arbitrary",0,0.0,,"['follow', 'text', 'describe', 'type', 'tree', 'traversal', 'process', 'current', 'node', 'process', 'node', 'leave', 'sub', 'tree', 'process', 'node', 'sub', 'treewhich', 'follow', 'traversal', 'describe']","The following text describes a type of tree traversal: - Process current node - Process nodes in the left sub-tree - Process nodes in the right sub-treeWhich of the following traversals does the above describe?
"
219,219,34,0.3041999936103821,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.05380000174045563,"hash, element, table, bucket, use, function, result, find, close, key",59,0.041999999433755875,"chicken, start, plump, like, want, weight, could, book, update, tell","['output', 'pre', 'order', 'avl', 'tree', 'start', 'empty', 'follow', 'element', 'insert', 'order']","What is the output of the pre-order traversal of the AVL tree which started empty and had the following elements inserted in this order:6, 43, 11, 23, 9, 15
"
220,220,30,0.20360000431537628,"graph, name, number, edge, vertex, undirected, want, however, direct, main",57,0.04839999973773956,"sum, high, direction, alength, codepublic, fibonacci, op, thecounte, unknown, none",26,0.04100000113248825,"need, number, must, real, company, system, create, large, allow, quick","['graph', 'edge', 'go', 'vertex', 'specific', 'direction', 'know']","A graph in which all edges go from one vertex to another in a specific direction is known as what?
"
221,221,1,0.0632999986410141,"datum, store, structure, add, right, remove, data, leave, use, follow",30,0.06310000270605087,"graph, name, number, edge, vertex, undirected, want, however, direct, main",13,0.01510000042617321,"teach, exception, memory, mind, generally, define, single, course, description, dense","['name', 'structure']","Finish the name of this module:Data Structures and _____
"
222,222,1,0.0632999986410141,"datum, store, structure, add, right, remove, data, leave, use, follow",30,0.06310000270605087,"graph, name, number, edge, vertex, undirected, want, however, direct, main",13,0.01510000042617321,"teach, exception, memory, mind, generally, define, single, course, description, dense","['name', 'structure']","Finish the name of this module:Data Structures and _____
"
223,223,12,0.2662999927997589,"hash, element, table, bucket, use, function, result, find, close, key",19,0.05609999969601631,"insertion, point, end, route, choose, invariant, da, logn, algorithmsa, deletion",34,0.04830000177025795,"tree, order, binary, node, search, follow, avl, traversal, type, number","['hash', 'table', 'slot', 'many', 'insertion', 'likely', 'ie', 'probability', 'great', 'collision']","In a hash table with 600 slots, after how many insertions is there likely to be (i.e. with probability 0.5 or greater) a collision?
"
224,224,55,0.18979999423027039,"array, slow, problem, random, may, integer, access, limit, endb, face",12,0.18230000138282776,"hash, element, table, bucket, use, function, result, find, close, key",24,0.01269999984651804,"hashtable, prime, less, whole, popular, sorting, bucketsie, rather, orderthe, loadl","['hash', 'table', 'prime', 'number', 'bucket', 'always', 'increase', 'distribution', 'reduce', 'collision', 'explain']","Do hash tables that use a prime number of buckets always increase distribution and reduce collisions, explain why?
"
225,225,34,0.30970001220703125,"tree, order, binary, node, search, follow, avl, traversal, type, number",32,0.04399999976158142,"valid, leaf, apply, try, advice, password, context, stand, treesa, root",22,0.042899999767541885,"condition, equal, positive, come, efficient, retain, unsorted, elementsie, relation, recurrence","['insert', 'order', 'empty', 'avl', 'tree', 'leaf', 'node', 'rebalance', 'satisfy', 'avl', 'condition']","Insert 28, 29, 16, 9, 34, 8, 20 in order into an empty AVL Tree. What are the leaf nodes after rebalancing to satisfy the AVL Condition?
"
226,226,34,0.1143999993801117,"tree, order, binary, node, search, follow, avl, traversal, type, number",17,0.059300001710653305,"big, notation, assume, comparison, merge, omega, theta, off, transitivity, convert",5,0.05180000141263008,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['minimum', 'number', 'comparison', 'require', 'sort', 'permutation', 'integer']","What is the minimum number of comparisons required to sort any permutation of 7 integers?
"
227,227,5,0.13019999861717224,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.09549999982118607,"hash, element, table, bucket, use, function, result, find, close, key",58,0.051500000059604645,"for, int, follow, time, complexity, run, if, give, code, return","['scenario', 'for', 'find', 'element', 'list', 'size']","What is the worst case scenario for finding an element in a singly linked list of size n?
"
228,228,8,0.10589999705553055,"list, link, array, item, would, remove, front, faster, middle, new",31,0.05959999933838844,"lane, skip, pass, skiplist, change, combined, organise, sum, ask, pointer",5,0.015799999237060547,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['list', 'skip', 'list']","What is the difference between a singly linked list and a skip list?
"
229,229,59,0.30169999599456787,"chicken, start, plump, like, want, weight, could, book, update, tell",12,0.23819999396800995,"hash, element, table, bucket, use, function, result, find, close, key",1,0.1151999980211258,"datum, store, structure, add, right, remove, data, leave, use, follow","['start', 'work', 'long', 'standing', 'technology', 'company', 'first', 'project', 'update', 'old', 'legacy', 'datum', 'structure', 'give', 'close', 'hash', 'tablewith', 'linear_probe', 'contain', 'identification', 'number', 'longer', 'use', 'go', 'archive', 'due', 'sensitive', 'natureyou', 'task', 'copy', 'datum', 'array', 'for', 'archive', 'first', 'need', 'close', 'hash', 'table', 'key', 'store', 'tell', 'item', 'access', 'step', 'average']","You've just started work at a long standing Technology company and your first project is to update old legacy data structures. You are given a closed hash tablewith linear probing containing identification numbers that is no longer being used, but is going to be archived due to its sensitive nature.You are tasked to copy this data into an array for archiving, but first the Load factor needs to be calculated.The closed hash table has 10,000 keys stored in it and you are told any item can be accessed in 3 steps on average. What is the Load Factor?
"
230,230,13,0.1932000070810318,"teach, exception, memory, mind, generally, define, single, course, description, dense",1,0.19179999828338623,"datum, store, structure, add, right, remove, data, leave, use, follow",4,0.13779999315738678,"complexity, time, large, case, slowest, log, na, number, arrange, average","['course', 'number', 'datum', 'structure', 'teach', 'generally', 'structure', 'space', 'complexity', 'single', 'exception', 'teach', 'datum', 'structure', 'space', 'complexity', 'teach', 'data', 'structure', 'represent', 'exception']","During this course a number of data structures have been taught. Generally these structures have worst case space complexity of O(n), with a single exception. One taught data structure has worst case space complexity O(n log(n)). Which of the taught data structures represents this exception?
"
231,231,12,0.42879998683929443,"hash, element, table, bucket, use, function, result, find, close, key",8,0.13410000503063202,"list, link, array, item, would, remove, front, faster, middle, new",0,0.0,,"['wish', 'open', 'hashing', 'array', 'slot', 'contain', 'pointer', 'link', 'list', 'hash', 'function', 'form', 'hash', 'table', 'slot', 'if', 'insert', 'element', 'order', 'minimum', 'list', 'length', 'end']","You wish to use open hashing (where each array slot contains a pointer to a linked list). The hash function has the form h(x) = x % 6 and the hash table has slots 0, ... , 5. If you insert the elements 5, 6, 7, 9, 15, 21, 22, 61 in that order, what is the minimum list length at the end?
"
232,232,58,0.2021999955177307,"for, int, follow, time, complexity, run, if, give, code, return",5,0.06539999693632126,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",4,0.013700000010430813,"complexity, time, large, case, slowest, log, na, number, arrange, average","['for', 'input', 'size', 'asymptotic', 'time', 'complexity']","An algorithm has runtime T(n) = 0.00149n14+ 100n2+ 48nlog(n) for input of size n. What is the asymptotic time complexity of this algorithm?
"
233,233,34,0.16040000319480896,"tree, order, binary, node, search, follow, avl, traversal, type, number",58,0.05660000070929527,"for, int, follow, time, complexity, run, if, give, code, return",32,0.03959999978542328,"valid, leaf, apply, try, advice, password, context, stand, treesa, root","['context', 'avl', 'tree', 'avl', 'stand', 'for']","In the context of an AVL Tree, AVL stands for:
"
234,234,31,0.33340001106262207,"lane, skip, pass, skiplist, change, combined, organise, sum, ask, pointer",34,0.1501999944448471,"tree, order, binary, node, search, follow, avl, traversal, type, number",5,0.0729999989271164,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['imagine', 'software', 'engineer', 'boss', 'ask', 'implement', 'probabilistic', 'skip', 'list', 'node', 'add', 'lane', 'decrease', 'factor', 'for', 'lane', 'number', 'increase', 'however', 'due', 'lack', 'server', 'space', 'say', 'may', 'size', 'great', 'define', 'set', 'pointer', 'for', 'node', 'roughly', 'many', 'item', 'skip', 'list', 'hold', 'longer', 'consider', 'binary', 'search', 'search', 'for', 'node']","Imagine you are a software engineer a Honda. Your boss asks you to implement a probabilistic skip list in Java with the probability of a new node being added to each lane decreasing by a factor of 0.5 for each lane as the lane number increases. However, due to lack of server space, she says that you may not use any arrays of size greater than 10 when defining the set of pointers for each node. Roughly how many items can this skip list hold before it can no longer be considered binary search when searching for nodes?
"
235,235,12,0.267300009727478,"hash, element, table, bucket, use, function, result, find, close, key",58,0.04410000145435333,"for, int, follow, time, complexity, run, if, give, code, return",1,0.013000000268220901,"datum, store, structure, add, right, remove, data, leave, use, follow","['disadvantage', 'use', 'hash', 'table', 'small', 'load', 'say', 'for']","What is one disadvantage of using a Hash Table with a small load L?(say, for L < 0.2)
"
236,236,5,0.12409999966621399,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",58,0.08429999649524689,"for, int, follow, time, complexity, run, if, give, code, return",20,0.057500001043081284,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank","['consider', 'average', 'time', 'complexity', 'for', 'search', 'algorithmselect', 'true', 'statement']","Consider average time complexity for each search algorithm.Select the only true statement.
"
