,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
180,180,16,0.13189999759197235,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.06849999725818634,"tree, binary, order, node, leave, right, follow, avl, search, traversal",39,0.017500000074505806,"node, sub, process, next, link, current, element, list, object, pointer","['follow', 'arithmetic', 'expression', 'tree', 'evaluate']","What does the following arithmetic expression tree evaluate to? / \- +/ \ / \8 2 1 2
2
    "
181,181,24,0.398499995470047,"hash, element, table, bucket, use, function, close, key, store, insert",42,0.03999999910593033,"big, definition, bind, set, notation, omega, final, lecture, theta, exact",16,0.01140000019222498,"for, follow, time, complexity, true, give, statement, function, correct, run","['standard', 'closed', 'hash', 'table', 'linear_probing', 'function', 'wish', 'put', 'follow', 'element', 'exact', 'order', 'table', 'afterwards']","I have a standard closed hash table with linear probing, with the function h(x) = x % 7. I wish to put the following elements: 10, 3, 11, 20, 21, 22, 8 (in that exact order). What does the table look like afterwards?
21, 22, 8, 10, 3, 11, 20
    "
182,182,32,0.13300000131130219,"log, base, bottom, many, become, simplify, less, allow, level, multiple",16,0.13259999454021454,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.013000000268220901,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['asymptotic', 'complexity', 'high', 'growth', 'rate', 'log']","Which Asymptotic Complexity has the highest growth rate:
  n log(n)
  "
183,183,35,0.27889999747276306,"number, people, real, create, would, say, quickly, company, change, friend",24,0.1632000058889389,"hash, element, table, bucket, use, function, close, key, store, insert",29,0.11699999868869781,"find, number, step, item, average, many, index, table, insert, hash","['large', 'company', 'look', 'store', 'employee', 'would', 'number', 'open', 'hash', 'table', 'currently', 'employee', 'however', 'would', 'like', 'future', 'proof', 'system', 'design', 'system', 'for', 'capacity', 'would', 'like', 'perform', 'operation', 'certain', 'id', 'average', 'number', 'step', 'many', 'bucket', 'would', 'hash', 'table', 'require', 'fit', 'specification']","A large company is looking to store their employee ID numbers in an open hash table. They currently have 20,000 employees, however they would like to future proof their system and design their system for a capacity of 30,000. They would like to perform operations on certain IDs with an average number of steps at 4. How many buckets would their hash table require to fit these specifications?
 5000
   "
184,184,14,0.2529999911785126,"tree, binary, order, node, leave, right, follow, avl, search, traversal",2,0.05790000036358833,"require, comparison, estimate, nee, minimum, identify, aka, clockwise, complexityo, outside",16,0.04450000077486038,"for, follow, time, complexity, true, give, statement, function, correct, run","['minimum', 'number', 'node', 'nee', 'add', 'empty', 'avl', 'tree', 'order', 'for', 'depth']","What is the minimum number of nodes I need to add to an empty AVL tree in order for it to have a depth of 3?
     7
"
185,185,14,0.3402000069618225,"tree, binary, order, node, leave, right, follow, avl, search, traversal",28,0.014700000174343586,"child, add, non, cause, leaf, full, slow, sift, treechild, nodeleaf",29,0.011300000362098217,"find, number, step, item, average, many, index, table, insert, hash","['binary', 'tree', 'level', 'full', 'exceptfor', 'last', 'level', 'half', 'full', 'manynode']","A binary tree has six levels, and all are full exceptfor the last level, which is only half full. How manynodes does it have?
  47
  "
186,186,17,0.3330000042915344,"lane, skip, skiplist, combined, sum, organise, difference, many, exactly, assign",55,0.1671999990940094,"datum, search, structure, remove, data, list, store, want, add, use",56,0.04749999940395355,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['task', 'build', 'probabilistic', 'skip', 'list', 'many', 'lane', 'skip', 'list', 'if', 'skip', 'list', 'lane', 'label', 'lane', 'assign', 'label', 'lanesa', 'chance', 'assign', 'lane']","You have been tasked with building a probabilistic Skip list with 1,048,576 nodes.How many lanes will the skip list have? i.e.( if a skip list has lanes labeled ""lane 0"",lane 1"" & ""lane 2"" it has 3 lanes).What is the probability that a node will be assigned to the lane labeled ""lane 15""?
 20 LanesA 1/32768 chance of being assigned to the lane
   "
187,187,56,0.2922999858856201,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",44,0.0771000012755394,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na",3,0.04259999841451645,"case, fastest, ofbubble, itsb, distinct, description, fit, stableb, performance, nearly","['follow', 'sort', 'algorithm', 'large', 'good', 'time', 'complexity', 'ie', 'large', 'good', 'case', 'selection', 'sort']","Which of the following sorting algorithms has the largest best time complexity, i.e. the largest O(n) in the best case:
 Selection Sort
   "
188,188,16,0.21040000021457672,"for, follow, time, complexity, true, give, statement, function, correct, run",24,0.20180000364780426,"hash, element, table, bucket, use, function, close, key, store, insert",44,0.07400000095367432,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na","['give', 'hash', 'function', 'for', 'follow', 'input', 'statement', 'true', 'for', 'input', 'use', 'open', 'hashing', 'element', 'hash', 'value']","Given the hash function f(x) = x % 10, for the following input (1234,60,1264,3456,638,3666,349,201,470,1000,84,3), which statement is true for this input using open hashing:
  The elements 1234, 1264 and 84 hash to the same value
  "
189,189,55,0.4113999903202057,"datum, search, structure, remove, data, list, store, want, add, use",29,0.16680000722408295,"find, number, step, item, average, many, index, table, insert, hash",39,0.05000000074505806,"node, sub, process, next, link, current, element, list, object, pointer","['implement', 'datum', 'structure', 'insert', 'new', 'item', 'front', 'datum', 'structure', 'do', 'simple', 'step', 'try', 'access', 'th', 'item', 'must', 'pass', 'other', 'first', 'if', 'want', 'remove', 'item', 'remove', 'item', 'step', 'find', 'previous', 'pointer', 'data', 'structure', 'implement', 'link', 'list']","You are implementing a data structure. When you insert a new items at the front of data structure, it can be done in just a few simple steps. When you try to access the 1500th item, you must pass through 1499 others first. If you want to remove an item, you can remove any item in just a few steps once you have found it. It does not have a previous pointer. What data structure have you implemented?
 Linked list
   "
190,190,24,0.4239000082015991,"hash, element, table, bucket, use, function, close, key, store, insert",16,0.05260000005364418,"for, follow, time, complexity, true, give, statement, function, correct, run",44,0.03629999980330467,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na","['draw', 'closed', 'hash', 'table', 'linear_probing', 'size', 'hash', 'function', 'follow', 'element', 'insert', 'hash', 'table', 'correct', 'order', 'element', 'hash', 'table']","Draw a closed hash table with linear probing of size 7. The hash function is h(x) = x % 7.The following elements are inserted into the hash table: 2, 7, 13, 19, 21, 25, 29What is the correct order of the elements now in the hash table?
   7, 21, 2, 29, 25, 19, 13
 "
191,191,55,0.4390000104904175,"datum, search, structure, remove, data, list, store, want, add, use",29,0.09650000184774399,"find, number, step, item, average, many, index, table, insert, hash",56,0.07670000195503235,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['need', 'search', 'keep', 'divide', 'search', 'area', 'half', 'sorted', 'data', 'arrive', 'word', 'however', 'twist', 'algorithm', 'clever', 'if', 'for', 'example', 'word', 'start', 'start', 'search', 'towards', 'end', 'step', 'take', 'average', 'follow', 'algorithm', 'implement', 'interpolation', 'search']","Billy Bob needs to implement a searching algorithm. His algorithm keeps dividing the search area in half (on sorted data) until it arrives at his word. However, there's a twist! The algorithm is very clever, and, if for example the word starts with 'z', it will start searching towards the end. The steps taken by this algorithm is log_base2(log_base2(n)) on average. Which of the following algorithms did Mr. Bob implement?
  Interpolation search
  "
192,192,16,0.44850000739097595,"for, follow, time, complexity, true, give, statement, function, correct, run",49,0.010300000198185444,"int, result, return, term, many, num, body, function, heap, count",0,0.0,,"['give', 'follow', 'for', 'for', 'int', 'love', 'dsa', 'follow', 'follow', 'describe', 'correct', 'time', 'complexity', 'bound', 'correct']","Given the following algorithm:for(int i = 0; i < n; i++) for(int j = 0; j < n; j++) System.out.println(""I love DSA!!!"");Which of the following following describes the correct time complexity bounds?
   They are all correct.
 "
193,193,56,0.25540000200271606,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.013199999928474426,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.012799999676644802,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['follow', 'sort', 'algorithm', 'stable', 'merge', 'sort']","Which of the following sorting algorithms is stable?
     Merge sort
"
194,194,56,0.25540000200271606,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.013199999928474426,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.012799999676644802,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['follow', 'sort', 'algorithm', 'stable', 'merge', 'sort']","Which of the following sorting algorithms is stable?
     Merge sort
"
195,195,56,0.2870999872684479,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.06030000001192093,"for, follow, time, complexity, true, give, statement, function, correct, run",43,0.04729999974370003,"space, nlogn, worst, double, do, enough, arraylist, namortise, collection, efficiency","['good', 'average', 'bad', 'time', 'complexity', 'shell', 'good', 'nlog', 'average', 'varie', 'worst']","What is the best, average and worst time complexity of shell sort?
   Best: O(nlog(n)), Average: Varies, Worst: O(n^2).
 "
