,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Question
265,265,29.0,0.3614000082015991,"hash, table, function, number, bucket, find, use, close, step, insert","['consider', 'closed', 'hash', 'table', 'bucket', 'store', 'average', 'many', 'step', 'would', 'take', 'find', 'item']","Consider a closed hash table with 150 buckets storing 100 items.On average, how many steps of linear probing would it take to find an item?
"
266,266,31.0,0.1720000058412552,"tree, node, binary, follow, avl, traversal, order, search, number, root","['list', 'number', 'store', 'avl', 'leave', 'child', 'leave', 'subtree', 'root', 'tree', 'balance']","The list of numbers {10, 36, 27 22, 4} is to be stored as an AVL Tree.Which numbers, will be the leaves (subtrees with no children) of the left subtree from the root when the tree is balanced?
"
267,267,1.0,0.2718999981880188,"order, consider, runtime, input, size, constant, post, function, print, correct","['follow', 'integer', 'insert', 'empty', 'alv', 'tree', 'follow', 'order', 'tree', 'put', 'great', 'integer', 'right', 'small', 'one', 'leave', 'would', 'somewhere', 'right', 'tree', 'keep', 'balanced', 'insertion', 'node', 'tree', 'print', 'use', 'pre', 'separate', 'print', 'if', 'encounter', 'use', 'method', 'follow', 'correct', 'output', 'produce']","The following integers are inserted into an empty ALV Tree in the following order: 4, 8, 15, 16, 23, 42. The tree puts the greater integers on the right, and smaller ones on the left e.g 8 would be somewhere to the right of 4. The tree is kept balanced after each insertion. Each node of the tree is then printed using pre-order traversal separated by commas. Nothing is printed if a null node is encountered using this method. Which of the following is the correct output produced?
"
268,268,49.0,0.21400000154972076,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","['correct', 'assigment', 'big', 'notation', 'fortheta', 'omega']","Correct assigments of big O notation forTheta, Omega, Oare:
"
269,269,35.0,0.1363999992609024,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'algorithm', 'shellsort', 'make']","Which of the following sorting algorithms does shellsort make use of?
"
270,270,31.0,0.1193000003695488,"tree, node, binary, follow, avl, traversal, order, search, number, root","['follow', 'true', 'for', 'binary', 'tree']","Which of the following is true for all binary trees?
"
271,271,0.0,0.05810000002384186,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","['main', 'type', 'graph', 'traversal']","What are the 2 main types of graph traversal?
"
272,272,29.0,0.11169999837875366,"hash, table, function, number, bucket, find, use, close, step, insert","['closed', 'hashtable']","What can't/shouldn't you do with closed hashtables?
"
273,273,21.0,0.06069999933242798,"merge, positive, great, recurrence, relation, simplicity, power, stooge, looping, algorithmsa","['advantage', 'sort', 'merge']","What is an advantage of Heap Sort over Merge Sort?
"
274,274,27.0,0.21649999916553497,"for, follow, int, code, runtime, method, get, correctly, property, class","['int', 'int', 'for', 'for', 'if', 'for', 'int', 'true', 'else', 'false']","What is the Big-Theta of this code:void myProgram (int a, int b, int c){ for(int i=0; i<a*a; i++){ for(int j=0; j<b; j++){ if(j==b/2){ for(int k=0; k<c; k++){ System.out.println(""TRUE""); } } else { System.out.println(""FALSE""); } } }}
"
275,275,35.0,0.2800999879837036,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'algorithm', 'stable', 'selection', 'sortinsertion', 'sortbubble']","Which three of the following sorting algorithms are stable?:Selection sort,Insertion sort,Bubble sort,Shell sort,Quick sort,Merge sort,Heap sort.
"
276,276,34.0,0.2378000020980835,"log, base, become, function, faster, sufficiently, purple, yellow, green, orange","['function', 'respective', 'time', 'complexity', 'define', 'log', 'base', 'for', 'value', 'become', 'faster']","Two functions have respective time complexities defined by:where log is of base-2.For what value of n does g become faster than f?
"
277,277,31.0,0.17720000445842743,"tree, node, binary, follow, avl, traversal, order, search, number, root","['consider', 'follow', 'tree', 'would', 'result', 'printing', 'value', 'node', 'via', 'post', 'order', 'traversal']","Consider the following tree:What would be the result of printing the values of each node via POST-ORDER traversal?
"
278,278,45.0,0.12349999696016312,"list, link, array, follow, middle, insert, faster, would, add, singly","['follow', 'code', 'snippet', 'would', 'correctly', 'remove', 'nthelement', 'doubly', 'link', 'list']","Which of the following code snippets would correctly remove the nthelement, n, of a doubly-linked list?
"
279,279,35.0,0.19589999318122864,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'algorithm', 'stable', 'average', 'time', 'complexity', 'nlog']","Which of the following sorting algorithm is stable and has average time complexity of nlog(n)
"
280,280,58.0,0.46810001134872437,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","['assume', 'perfect', 'skip', 'list', 'describe', 'coursework', 'element', 'link', 'next', 'even', 'number', 'element', 'also', 'link', 'ahead', 'element', 'number', 'divisible', 'also', 'link', 'ahead', 'power', 'skip', 'list', 'contain', 'element', 'many', 'element', 'least', 'lane']","Assume that we have a perfect skip list (as described in 2019 coursework 2 Q3... ""every element is linked to the next, even numbered elements are also linked to the one 2 ahead, elements whose number is divisible by 4 are also linked to the one 4 ahead, and so on by powers of 2."").The skip list contains 32768 elements. How many elements have at least 11 lanes?
"
281,281,40.0,0.16169999539852142,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","['binary', 'tree', 'depth', 'full', 'level', 'except', 'for', 'bottom', 'bottom', 'level', 'contain', 'node', 'many', 'node', 'tree']","A binary tree has a depth of 6, it is full on all levels except for the bottom. The bottom level contains 4 nodes, how many nodes are there in the tree?
"
282,282,16.0,0.10109999775886536,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['follow', 'statement', 'true']","Which of the following statements are true?
"
283,283,59.0,0.20739999413490295,"int, while, return, integer, problem, random, count, sum, birthday, test","['time', 'follow', 'extract', 'hello_world', 'for', 'int', 'test', 'for', 'int', 'test']","What is the time complexity of the following extract of code?System.out.println(""Hello world"");for(int i = 0; i < n; i++){ System.out.println(""Test"");}for(int j = 0; j < n; j++){ System.out.println(""Test"");}
"
284,284,49.0,0.10329999774694443,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","['follow', 'define', 'big', 'notation']","which of the following defines Big-O notation where g(n) = O(f(n))?
"
285,285,47.0,0.13199999928474426,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['follow', 'data', 'structure', 'average', 'search', 'time', 'complexity', 'oft']","Which one of the following data structures has the average search time complexity ofT(1)?
"
286,286,48.0,0.10270000249147415,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","['if', 'direct', 'graph', 'happen']","If we cube the adjacency matrix of a directed graph, what should happen?
"
287,287,1.0,0.20180000364780426,"order, consider, runtime, input, size, constant, post, function, print, correct","['for', 'follow', 'piece', 'bad', 'case', 'runtime', 'print', 'string', 'console', 'take', 'constant', 'timepublic', 'function', 'for', 'for', 'int']","For the following piece of Java code, select the worst case runtime from the options given.N.B. You can assume that printing a string to console takes constant time.public static void function (int N) { for (int i = 1; i < N; i++) { for (int j = 1; j < N; j = j * 2) { System.out.println(""hello world""); } }}
"
288,288,31.0,0.17910000681877136,"tree, node, binary, follow, avl, traversal, order, search, number, root","['option', 'correct', 'definition', 'follow', 'leafcomplete', 'full', 'binary', 'treebinary', 'tree']","What option has the correct definitions of each of the following:leafComplete (Full) Binary treeBinary tree
"
289,289,31.0,0.18119999766349792,"tree, node, binary, follow, avl, traversal, order, search, number, root","['option', 'order', 'pre', 'order', 'traversalin', 'order', 'traversalpost', 'order', 'traversal']","which of these options is in the order of:pre-order TraversalIn-order TraversalPost-order Traversal
"
290,290,1.0,0.09629999846220016,"order, consider, runtime, input, size, constant, post, function, print, correct","['order', 'follow', 'big', 'runtime', 'large', 'small', 'log', 'log']","Order the following Big O runtimes from largest to smallest:O(log n), O(1), O(n log n), O(n), O(), O()
"
291,291,29.0,0.36880001425743103,"hash, table, function, number, bucket, find, use, close, step, insert","['if', 'close', 'hash', 'table', 'linear_probing', 'average', 'number', 'step', 'insert', 'find', 'item']","If the closed hash table with linear probing has a load factor of 0.30, what is the average number of steps to insert/find an item.
"
292,292,21.0,0.21089999377727509,"merge, positive, great, recurrence, relation, simplicity, power, stooge, looping, algorithmsa","['correct', 'recurrence', 'relation', 'for', 'merge', 'sort', 'number', 'element', 'list', 'sort', 'great', 'positive', 'power', 'for', 'simplicity']","What is the correct recurrence relation for merge sort (when N, the number of elements of the list being sorted, is greater than 1 and a positive power of 2 for simplicity)?
"
293,293,8.0,0.09730000048875809,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","['good', 'average', 'bad', 'case', 'complexity', 'selection', 'sort']","What is the best, average and worst case complexity of selection sort?
"
294,294,41.0,0.17339999973773956,"sort, take, use, selection, many, order, would, bubble, quick, ascend","['perform', 'pass', 'sort', 'follow', 'array', 'take', 'array', 'output']","Perform 1 pass of h-sort on the following array taking h to be 4.1D array = 31, 6, 4, 21, 12, 84, 19, 62, 4, 11, 1, 91Output will be?
"
