,Unnamed: 0,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Question
344,344,344,10.0,0.17180000245571134,"int, if, for, while, return, follow, code, mean, sum, new","['runtime', 'for', 'follow', 'codefor', 'int', 'data', 'structure', 'for', 'for', 'int', 'algorithm']","What is the runtime for the following code?for (int i = 1; i < n; i=i*2){ System.out.println(""Data Structures "");}for (int j = 1; j < n; j++){ for int k = 1; k < 5; k++){ System.out.println(""and Algorithms""); }}
"
345,345,345,43.0,0.2879000008106232,"maximum, problem, random, integer, solve, fill, interface, product, similar, anywhere","['application', 'for', 'supermarket', 'checkout', 'need', 'store', 'product', 'serial', 'number', 'application', 'must', 'able', 'quickly', 'find', 'product', 'link', 'serial', 'number', 'scan', 'cashiershould', 'serial', 'number', 'product', 'change', 'application', 'also', 'able', 'quickly', 'change', 'serial', 'number', 'associate', 'relevant', 'product', 'follow', 'datum', 'structure', 'would', 'appropriate', 'store', 'product', 'serial', 'number', 'memory']","An application for a supermarket checkout needs to store products with their serial numbers, and the application must be able to quickly find the product linked to the serial number which has been scanned by the cashier.Should the serial number of the product change, the application should also be able to quickly change the serial number associated with the relevant product. Which of the following data structures would be most appropriate to store the products and serial numbers in memory?
"
346,346,346,26.0,0.3237000107765198,"pass, send, initial, replace, message, public_key, alice, necessary, publish, generate","['send', 'necessary', 'component', 'send', 'encrypted', 'message', 'need', 'message', 'wish', 'encryptn']","Alice sets up an RSA encryption and sends Bob all the necessary components to send her an encrypted message. What does bob need to compute to encrypt his message?Where m is the message Bob wishes to encrypt,N and t are Alice's public key?
"
347,347,347,26.0,0.3233000040054321,"hash, table, bucket, open, insert, close, key, function, slot, closed","['use', 'open', 'hash', 'ahash', 'function', 'form', 'hash', 'table', 'slot', 'if', 'insert', 'element', 'order', 'maximum', 'list', 'length', 'end']","Using open hashing with ahash function of the form h(x) = x % 7 and a hash table with slots 0, …,6, if you insert the elements 15, 7, 22, 8, 19, 31, 30, 29, 40, 81 in that order, what is the maximum list length at the end?
"
348,348,348,20.0,0.3287000060081482,"method, size, input, go, exist, elementary_operation, likely, give, use, alphabetical","['quadratic', 'time', 'use', 'elementary_operation', 'process', 'input', 'size', 'predict', 'number', 'elementary_operation', 'for', 'input', 'size']","A quadratic time algorithm uses 70 elementary operations to process an input of size 20. What is the predicted number of elementary operations it will use for an input of size 200?
"
349,349,349,20.0,0.11710000038146973,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['give', 'unsorte', 'list', 'many', 'pass', 'quick', 'sort', 'need', 'sort', 'list']","Given the unsorted listed 15,3,6,5,19,4,10 how many passes of quick sort are needed to sort the list?
"
350,350,350,23.0,0.25999999046325684,"hash, table, bucket, open, insert, close, key, function, slot, closed","['consider', 'closed', 'hash', 'table', 'linear_probing', 'bucket', 'value', 'input', 'bucket', 'value', 'place', 'decide', 'hash', 'function', 'bucket', 'value', 'also', 'write', 'bucket', 'value', 'final', 'array', 'add', 'order', 'specify']","Consider a closed hash table, with linear probing, with 4 buckets: [0,1,2,3]Where a ""Value"" is input and the ""Bucket"" the value is placed into is decided by the hash function:Bucket = (Value+1) %4(Also written as : Bucket = (Value+1) mod 4 ).What is the final array, when 7,13,9,5 are added in the order specified.
"
351,351,351,23.0,0.09769999980926514,"comparison, minimum, span, decision, edgesis, among, stooge, parallelize, reach, shape","['minimum', 'number', 'comparison', 'sort', 'item']","What is the minimum number of comparisons to sort 9 items?
"
352,352,352,30.0,0.1476999968290329,"true, statement, big, follow, planation, factor, notation, position, rule, omega","['follow', 'statement', 'true']","Which of the following statements is true?
"
353,353,353,23.0,0.26019999384880066,"choose, log, type, small, wrong, memory, requirement, meet, back, book","['first', 'step', 'process', 'follow', 'choose', 'computed', 'alice', 'large', 'prime', 'relatively', 'prime', 'choose', 'follow', 'publish', 'receive']","In the first step of the RSA encryption process, the following are chosen or computed by Alice:- p,q = large primes- N = pq- s = relatively prime (i.e. coprime) to (p-1)(q-1)- t = chosen such that st = 1 (mod (p - 1)(q - 1))Which of the following are published to be received by Bob.
"
354,354,354,39.0,0.38940000534057617,"run, large, fast, term, quicksort, exact, record, partition, question, information","['consider', 'follow', 'hypothetical', 'situation', 'sort', 'use', 'quicksort', 'time', 'insertion', 'sort', 'time', 'average', 'input', 'list', 'arrive', 'give', 'list', 'already', 'completely', 'sort', 'probability', 'rest', 'randomgive', 'equality', 'for', 'term', 'for', 'approach', 'quicker', 'always', 'use', 'selection', 'sortyou', 'may', 'refer', 'note', 'hypothetical', 'nature', 'question', 'answer', 'may', 'seem', 'counter', 'intuitive', 'make', 'mathematical', 'sense']","Consider the following hypothetical situation:You have a sorting algorithm which uses quicksort 50% of the time, and insertion sort 50% of the time, on average. n input lists arrive such a given list is already completely sorted with probability x, and the rest are random.Give an equality for x in terms of n for when this approach will be quicker than always using Selection sortYou may refer to the below:(Note that because of the hypothetical nature of the question, the answer may seem counter-intuitive, but will make mathematical sense)
"
355,355,355,39.0,0.06679999828338623,"would, use, result, determine, create, sequence, state, maxheap, num, body",['result'],"When you multiply an adjacency matrix by itself, what does the resulting matrix tell you?
"
356,356,356,38.0,0.5638999938964844,"datum, structure, data, space, implement, possible, memory, store, work, for","['work', 'for', 'spotazon', 'music', 'ask', 'implement', 'data', 'structure', 'store', 'music', 'playlist', 'user', 'want', 'able', 'easily', 'add', 'remove', 'track', 'point', 'playlist', 'able', 'skip', 'forward', 'backwards', 'track', 'brief', 'datum', 'structure', 'maximise', 'speed', 'function', 'follow', 'datum', 'structure', 'would', 'appropriate']","You work for Spotazon music, and have been asked to implement a data structure to store music playlists. Users will want to be able to easily add/remove tracks from any point in the playlist, and they should be able to skip forward/skip backwards a track. Your brief is to use a data structure that will maximise the speed of these functions. Which of the following data structures would be most appropriate.
"
357,357,357,38.0,0.2736999988555908,"hash, table, bucket, open, insert, close, key, function, slot, closed","['close', 'linear_probing', 'right', 'ie', 'direction', 'high', 'index', 'hash', 'function', 'form', 'hash', 'table', 'slot', 'if', 'insert', 'element', 'order', 'unknown', 'integer', 'none', 'correct']","You use a standard closed hashtable with linear probing (to the right, i.e. in the direction of higher indices). The hash function has the form h(x) = x % 7 and the hash table has slots 0, … , 6. If you insert the elements 18,19,25,701,77,74,y in that order, where y is an unknown integer, what does the hashtable look like at the end?a) 77,701,74,y,18,19,25b) 77,25,701,y,18,19,74c) 77,701,y,19,18,25,74d) 77,18,19,701,25,74,ye) None of the above are correct
"
358,358,358,23.0,0.2093999981880188,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['consider', 'follow', 'list', 'list', 'list', 'integer', 'inclusive', 'ascend', 'orderlist', 'random', 'permutation', 'list', 'xwhich', 'statement', 'false', 'average']","Consider the following two lists:List X: List of integers from 1 to 100 (inclusive) in ascending orderList Y: Random permutation of list XWhich of the statements A-D is FALSE (on average)?
"
359,359,359,25.0,0.07779999822378159,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['follow', 'statement', 'dijkstra', 'algorithm']","Which of the following statements about Dijkstra's algorithm is false?
"
360,360,360,32.0,0.10279999673366548,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['link', 'list', 'insertion', 'do']","In a linked list, insertion can be done...
"
361,361,361,25.0,0.10849999636411667,"for, time, complexity, search, runtime, function, none, follow, correct, give","['follow', 'algorithm', 'low', 'complexity', 'class']","Which of the following algorithms has the lowest complexity class
"
362,362,362,35.0,0.26249998807907104,"consider, total, first, call, line, nee, decide, xtotal, via, organise","['collection', 'node', 'call', 'line', 'segment', 'call', 'connect', 'pair', 'node']","A graph is a collection of nodes, called _____, and line segments called arcs or_____ that connect pairs of nodes.
"
363,363,363,0.0,0.1039000004529953,"datum, structure, data, space, implement, possible, memory, store, work, for","['follow', 'non', 'linear', 'datum', 'structure']","Which of the following is a non-linear data structure?
"
364,364,364,30.0,0.12620000541210175,"true, statement, big, follow, planation, factor, notation, position, rule, omega","['follow', 'statement', 'hash', 'table', 'true']","Which of the following statements about hash tables are true?
"
365,365,365,23.0,0.308899998664856,"int, if, for, while, return, follow, code, mean, sum, new","['follow', 'codefor', 'int', 'for', 'if', 'for', 'int', 'even']","What is the runtime of the following code?for (int i=0; i < N; ++i) { for (int j=0; j < M/2; j=j*2) { System.out.println(j); if (i%2 == 0) { for (int k=0; k < 2*N; ++k) { System.out.println(i + "" is even""); } } }}
"
366,366,366,35.0,0.16410000622272491,"number, find, take, step, item, average, many, give, second, if","['take', 'second', 'process', 'input', 'second', 'for', 'second', 'for', 'asymptotic', 'complexity', 'likely']","An algorithm takes 60 seconds to process an input of n=100, 120 seconds for n=120 and 240 seconds for n=140.Which asymptotic complexity does it likely have?
"
367,367,367,2.0,0.2353000044822693,"tree, binary, node, avl, search, child, root, follow, height, leaf","['give', 'follow', 'number', 'construct', 'perfectly', 'balancedbinary', 'search', 'tree', 'number', 'order', 'number', 'root']","Given the following numbers: 6,2,18,34,13,14.When constructing a perfectly balancedbinary search tree from the numbers in that order, which number is its root?
"
